cpu_usage,memory_usage,response_time,error_count,disk_usage,network_latency,failure
53,12,455,6,22,284,0
15,96,151,2,80,145,1
51,29,140,7,21,117,0
34,49,91,3,50,253,1
66,48,325,9,84,93,0
94,81,353,9,37,224,0
64,27,323,7,25,55,0
25,50,433,1,61,179,0
23,79,126,4,87,213,0
48,36,283,5,23,121,0
37,24,251,0,23,295,0
60,46,270,0,84,90,1
58,67,311,8,60,139,0
18,14,88,4,62,270,0
67,82,60,3,74,224,1
54,16,161,0,38,299,0
31,50,458,2,40,190,0
41,93,157,3,77,167,0
78,19,143,4,49,131,0
96,71,360,9,26,121,0
78,35,133,4,88,141,1
51,77,107,9,83,260,1
62,33,342,7,21,268,0
68,87,65,2,86,226,0
83,50,375,6,28,154,0
48,74,142,5,42,240,0
24,26,214,9,33,172,0
80,33,486,9,73,73,0
38,36,264,9,64,213,0
12,16,193,5,35,56,1
92,82,323,9,76,271,0
19,21,452,8,27,154,0
38,94,477,6,44,17,0
88,12,435,6,60,104,1
44,88,491,0,81,177,0
15,94,187,0,37,241,0
21,19,253,8,69,79,0
47,42,351,8,60,254,0
86,55,259,9,53,82,0
28,68,68,2,31,282,0
76,61,343,7,61,246,0
17,15,342,8,74,220,0
17,11,417,0,78,224,0
93,38,350,2,70,25,0
56,49,422,5,72,96,0
13,70,211,3,28,299,0
60,77,179,7,22,104,0
94,77,93,8,27,270,0
76,38,402,6,78,172,0
54,71,132,0,49,62,0
17,69,429,1,86,93,0
96,93,173,0,74,177,0
25,50,76,8,53,149,0
86,96,353,3,62,125,0
76,91,399,9,47,249,0
18,98,56,7,56,270,0
69,74,460,4,49,66,0
87,73,390,4,81,93,0
86,88,248,4,48,76,0
80,72,161,4,21,174,0
24,57,138,2,76,177,0
80,29,177,5,76,80,0
50,46,279,0,61,162,0
31,73,67,7,68,217,1
33,95,338,3,76,13,0
53,14,210,5,37,7,0
10,43,401,1,89,174,0
19,48,427,1,46,151,0
89,76,330,7,73,10,0
81,90,447,0,43,175,0
65,71,471,7,53,84,1
98,97,215,9,41,296,0
59,33,309,9,82,228,0
21,12,413,0,55,299,0
98,80,239,8,80,47,0
90,98,387,0,61,249,0
69,76,315,3,52,54,0
35,88,340,8,28,299,1
87,59,404,0,44,134,0
50,38,409,8,32,256,0
45,83,328,7,66,169,0
32,41,266,4,64,105,0
52,96,370,5,24,279,0
15,48,387,4,50,73,0
78,18,256,3,50,48,0
52,23,202,9,60,154,0
34,77,230,3,65,139,0
27,73,261,9,71,222,0
71,29,322,7,24,152,0
22,37,490,7,31,130,0
52,23,252,8,40,253,0
87,53,254,2,28,58,0
37,86,453,9,36,227,1
27,48,433,7,43,213,0
68,37,202,2,46,148,0
69,73,219,1,27,142,0
72,98,478,1,63,229,0
66,41,290,8,81,106,0
60,18,336,3,48,103,0
65,37,294,4,43,287,0
36,26,370,1,53,95,1
41,96,485,8,79,208,0
18,86,129,6,50,242,0
93,64,141,2,23,101,0
77,19,198,5,28,125,0
55,89,79,6,73,121,0
76,15,172,5,20,70,1
35,57,436,9,80,135,0
17,84,375,9,50,271,0
15,76,476,5,64,96,0
89,50,78,7,79,81,0
33,88,308,7,61,242,0
57,69,235,4,46,256,0
54,86,466,3,77,231,1
22,51,124,4,88,145,1
78,90,94,8,53,58,0
34,80,118,9,29,144,0
29,37,465,5,85,150,0
91,22,416,2,44,278,0
91,90,259,2,22,149,1
75,24,288,0,53,171,0
83,45,389,4,47,90,0
54,24,357,5,28,145,0
56,84,241,7,30,49,0
72,65,421,8,58,132,0
85,13,152,6,32,121,0
86,61,290,0,30,151,0
64,19,302,6,54,151,0
84,54,473,9,27,25,0
28,93,269,8,26,28,1
44,38,446,3,88,162,0
62,62,385,6,89,52,0
35,38,266,8,76,114,0
23,32,251,0,54,63,1
54,66,78,9,30,21,0
53,59,496,8,57,59,1
97,30,261,3,68,141,0
74,52,203,7,54,81,0
60,19,280,2,48,274,0
52,85,151,1,60,184,0
95,39,364,7,25,89,0
32,60,226,7,29,143,0
65,42,230,2,42,174,0
28,27,464,7,65,246,0
91,87,281,5,31,68,0
85,31,61,9,74,244,1
64,73,235,8,32,99,0
69,30,298,9,26,150,0
68,10,469,5,31,53,1
42,24,315,7,80,149,0
28,45,439,1,44,263,0
37,56,184,0,21,163,0
61,63,294,9,45,221,0
58,95,80,9,70,21,0
46,41,396,1,88,85,1
35,67,308,3,81,188,0
49,55,153,9,58,287,1
89,63,480,8,30,75,0
47,42,431,6,83,94,1
86,48,50,8,61,201,0
96,32,478,8,29,134,0
63,52,487,8,38,84,0
31,64,483,7,23,207,0
25,11,256,5,22,235,0
37,75,184,9,33,91,0
44,47,496,6,29,231,0
69,38,320,1,25,10,0
54,76,138,0,50,229,0
55,80,244,4,50,150,0
81,45,463,7,67,59,0
64,38,171,2,28,71,0
95,46,165,6,45,189,0
94,96,245,4,21,151,0
35,54,85,9,23,78,1
94,25,116,7,25,143,0
34,40,182,5,49,228,0
74,43,330,5,74,236,0
15,59,60,6,47,187,1
32,74,267,6,80,100,0
73,91,371,3,74,252,0
96,71,205,9,55,136,0
52,52,289,9,24,17,0
32,65,109,9,48,74,1
39,24,187,7,31,260,0
86,57,99,5,41,192,1
27,58,216,7,78,93,1
96,90,214,6,58,158,0
88,53,368,0,21,154,0
30,19,238,3,33,136,0
66,29,141,6,29,148,0
32,79,343,8,67,251,0
54,17,425,1,83,67,0
53,54,338,4,22,174,0
91,43,124,8,79,240,0
97,60,94,8,87,293,0
56,13,477,5,40,127,0
49,48,434,6,38,274,0
60,93,102,8,39,12,0
51,33,224,9,77,222,1
16,97,210,7,61,178,0
59,64,116,9,29,130,0
57,35,448,5,42,53,0
93,34,410,5,31,240,0
15,45,319,6,28,260,0
18,80,456,6,48,120,0
66,83,173,1,39,283,0
40,67,231,8,84,89,0
30,21,425,3,22,124,0
99,10,441,9,27,54,1
49,59,231,8,58,168,0
54,34,85,9,83,152,0
86,89,261,2,50,47,0
58,14,433,4,41,140,1
96,92,485,4,24,250,0
29,77,183,6,77,222,1
26,15,402,3,82,285,0
37,35,461,3,80,238,0
50,64,227,0,71,267,0
75,48,215,5,52,119,0
34,18,463,3,41,193,0
67,54,386,9,70,201,0
50,23,378,9,30,42,0
15,64,487,4,77,16,0
84,18,376,8,69,128,0
47,24,95,3,89,48,0
15,46,205,0,36,18,1
54,59,450,8,65,56,0
84,93,481,4,63,249,0
23,81,477,9,76,184,0
75,30,285,6,24,134,0
49,66,365,2,58,104,0
12,28,109,3,77,288,0
33,67,54,9,28,115,0
28,15,440,8,42,292,0
27,13,230,9,66,96,0
73,52,194,0,55,80,0
97,51,364,4,50,209,0
44,12,314,7,42,26,0
71,10,272,9,75,174,0
10,64,455,6,65,161,0
34,24,350,3,77,226,0
54,56,492,6,55,72,0
58,94,385,0,87,165,0
98,55,286,5,79,178,0
25,67,62,8,33,42,0
28,80,388,2,44,30,0
32,90,317,3,63,258,0
92,92,469,7,65,287,1
34,48,315,4,32,251,0
25,12,65,4,81,15,0
63,39,141,0,38,242,1
82,44,297,5,31,111,0
10,66,68,1,67,5,0
51,38,409,0,52,15,0
28,59,439,5,56,162,0
43,71,437,4,25,92,0
89,61,463,4,62,246,0
64,23,152,8,69,136,0
27,44,144,9,65,90,0
43,37,479,9,47,114,0
98,67,332,2,86,115,0
54,39,478,0,30,212,0
15,99,262,7,39,293,0
30,16,86,4,49,78,0
79,48,442,4,55,253,0
57,78,110,7,87,112,1
48,44,340,7,55,8,1
40,61,411,1,77,219,1
19,23,352,2,47,183,0
39,72,293,9,58,159,0
27,45,454,9,85,293,0
69,33,450,0,62,229,0
97,49,360,2,24,109,1
82,38,393,3,32,88,0
24,62,400,6,28,81,0
13,31,55,8,76,207,0
72,81,426,4,46,245,0
49,24,468,0,80,292,0
18,78,355,1,69,199,0
18,73,214,9,53,209,0
35,13,62,1,84,218,1
13,84,74,8,64,23,0
90,27,273,9,53,163,0
25,51,172,6,27,216,1
24,39,178,1,67,57,1
61,24,354,0,55,92,0
78,79,171,4,85,164,0
14,64,84,0,30,13,0
29,62,132,8,71,183,0
88,25,358,2,55,87,0
27,82,485,1,50,155,0
11,43,231,5,43,29,0
22,36,125,2,40,229,0
13,22,153,4,49,198,0
51,36,281,9,83,122,0
83,82,352,7,58,252,1
70,78,92,9,20,82,0
17,95,453,1,61,156,0
76,40,466,4,24,60,0
72,12,142,7,31,263,0
18,39,193,0,48,27,0
20,30,303,9,22,166,0
51,15,127,9,80,269,1
22,41,312,3,70,86,0
45,51,119,4,55,63,0
22,71,198,9,21,70,0
21,98,341,2,48,119,0
46,41,263,1,60,295,0
83,95,409,2,48,246,0
82,97,359,4,83,113,0
61,48,196,6,77,36,1
80,73,74,1,29,217,0
11,39,372,6,30,92,0
65,72,158,5,26,66,0
69,40,230,6,80,7,0
32,96,300,6,85,266,0
49,49,252,8,72,116,0
73,42,353,6,84,16,1
94,72,219,5,46,57,0
32,34,224,9,26,152,1
38,45,396,7,84,138,1
87,33,219,6,77,88,0
99,67,51,5,44,188,0
60,48,183,3,67,173,0
78,55,176,6,23,53,1
98,86,95,7,27,112,0
40,19,243,7,87,197,0
59,96,411,3,79,218,0
29,91,258,9,23,99,0
64,41,345,8,27,35,0
90,45,107,2,35,160,0
11,37,127,8,38,16,0
34,25,251,2,20,276,0
22,25,338,6,53,229,0
79,27,111,3,64,167,0
76,17,317,4,82,48,0
67,89,175,2,25,230,0
91,84,98,1,55,257,0
84,79,137,7,85,237,0
93,10,383,6,27,263,0
73,71,310,6,86,291,0
78,85,228,7,46,184,0
92,47,118,0,53,227,0
95,54,416,7,47,120,0
68,67,465,9,50,9,0
69,90,482,4,36,265,0
92,10,109,7,74,70,0
71,41,351,8,28,19,0
25,17,298,1,76,153,0
97,49,218,2,64,105,0
77,65,318,5,25,271,0
24,72,413,8,33,222,0
98,97,161,9,50,46,0
64,83,149,9,73,70,0
44,83,451,7,30,124,0
64,45,264,5,88,249,0
23,98,162,4,21,291,0
58,66,146,2,36,52,0
92,83,356,3,55,292,0
16,92,167,6,22,259,0
39,54,85,6,82,159,0
92,88,386,2,62,265,0
58,89,408,3,52,21,0
98,11,339,2,48,207,0
25,77,445,1,42,170,0
60,59,438,5,78,52,0
81,38,353,6,68,233,1
91,90,409,3,74,217,0
89,19,396,4,47,220,0
92,36,173,7,44,173,0
51,24,89,8,26,26,0
26,69,190,6,53,279,0
72,40,75,9,41,117,0
54,30,191,0,86,207,0
86,69,401,2,69,37,0
16,67,444,4,67,93,0
36,50,471,2,89,138,0
19,55,385,0,76,15,0
43,54,106,1,44,31,0
45,35,199,7,85,35,0
34,60,416,6,35,95,0
15,45,449,9,77,173,0
33,61,254,2,60,51,1
27,90,125,3,70,83,1
96,60,334,2,40,6,1
15,12,259,3,75,24,1
38,23,435,7,66,110,0
34,58,487,8,62,299,1
64,86,307,6,50,94,0
90,10,308,8,34,142,0
55,66,233,8,67,172,0
33,26,377,6,81,145,0
84,59,60,6,89,217,0
35,23,209,7,22,36,0
37,68,309,9,57,34,0
12,90,442,2,77,48,1
84,12,137,7,86,39,0
47,49,418,0,64,49,0
70,98,233,5,63,142,0
87,75,65,1,27,51,0
60,43,293,6,85,189,0
99,99,135,2,80,22,0
57,18,248,9,36,189,0
30,93,59,4,55,76,0
63,30,213,9,87,127,0
65,34,73,1,40,175,0
68,53,113,0,65,81,0
81,34,361,4,65,13,0
60,18,287,8,35,205,0
29,71,394,8,41,247,0
95,35,287,6,25,73,0
68,66,71,8,75,243,0
80,46,229,3,64,15,0
18,25,355,2,77,42,1
10,46,96,3,47,14,0
38,85,328,6,36,20,0
72,33,273,7,55,247,0
81,35,267,1,31,251,0
65,29,286,4,69,46,1
77,18,253,4,78,238,0
44,96,388,8,31,48,0
12,38,68,2,81,168,0
16,40,229,5,59,154,0
36,28,211,9,21,284,0
10,29,334,4,44,208,0
89,96,110,1,50,235,0
80,36,134,1,66,295,0
53,94,84,3,79,26,0
96,53,54,3,60,179,1
50,44,125,6,69,246,1
84,80,302,0,42,70,0
51,31,56,5,31,98,1
42,83,218,8,41,217,0
59,96,179,1,75,245,0
72,24,187,4,35,114,0
46,22,407,9,77,51,0
68,13,349,9,70,160,1
90,91,375,3,25,84,0
57,65,140,3,21,49,0
14,32,212,7,81,199,0
57,43,367,5,61,241,0
12,26,302,6,62,215,0
56,37,250,8,71,272,0
71,23,69,2,77,87,0
23,43,278,1,39,117,0
72,84,212,2,75,271,1
70,66,214,7,86,135,0
40,86,281,8,78,60,0
26,64,377,9,67,242,0
33,75,287,4,54,30,0
32,46,169,7,27,249,0
91,77,487,6,51,213,0
59,85,400,8,64,294,0
87,35,432,3,86,187,0
88,70,418,9,46,211,0
88,76,156,2,22,208,1
79,93,299,8,76,212,0
36,83,385,7,84,76,0
24,61,333,6,39,151,1
59,27,247,0,60,208,1
45,62,465,1,20,137,0
17,72,269,8,23,286,0
88,62,444,4,29,82,1
12,36,475,0,48,101,0
71,40,200,8,34,167,0
56,10,335,0,38,200,0
86,15,314,7,77,120,0
97,20,269,4,72,165,0
70,43,265,5,65,259,0
41,93,364,0,37,74,0
22,72,205,1,22,206,0
10,62,265,6,89,40,0
43,94,384,1,41,222,0
71,94,408,4,74,201,0
88,27,163,8,83,196,1
87,30,210,4,60,281,0
91,28,352,2,27,295,1
80,13,147,5,84,90,0
40,86,455,6,22,26,1
73,91,206,9,48,138,0
34,38,211,9,89,165,1
47,34,91,7,37,299,0
23,65,229,2,77,47,0
17,86,352,3,20,45,0
63,72,379,9,41,295,1
11,36,100,3,42,284,0
90,69,301,1,27,187,1
87,92,478,6,48,256,0
98,58,399,3,63,44,0
65,74,169,3,81,91,0
93,47,124,7,38,229,0
94,92,211,5,78,289,0
70,61,198,5,38,142,0
31,10,172,8,41,142,0
44,49,190,3,87,68,1
25,90,231,8,24,121,0
59,30,458,0,24,102,0
52,95,427,8,44,150,0
26,24,326,0,43,89,1
89,59,306,6,20,55,0
67,57,491,5,47,99,0
11,41,374,6,66,282,0
13,58,294,8,79,13,0
94,77,135,9,38,93,0
48,54,120,3,33,93,1
15,41,318,8,89,223,0
90,13,229,2,27,290,0
98,74,328,9,56,165,0
78,80,198,8,29,47,1
78,82,55,0,86,250,0
29,74,197,4,32,262,0
73,89,381,9,58,163,0
25,27,217,4,83,136,0
60,63,58,0,49,51,0
46,56,227,0,23,93,0
82,15,333,2,64,49,0
78,75,444,8,25,198,0
51,18,165,6,35,10,1
66,77,145,5,41,267,0
75,32,380,8,40,200,0
18,52,393,3,84,22,0
95,60,105,3,49,111,0
73,81,256,2,43,73,0
95,34,154,4,83,29,1
31,89,84,4,32,60,1
43,44,258,9,45,5,0
64,26,330,6,39,187,1
38,27,418,6,80,58,0
47,36,404,5,25,85,0
27,24,196,3,62,164,0
80,90,336,6,68,230,0
74,78,130,1,28,268,0
10,89,99,8,56,113,0
97,24,136,6,35,48,0
13,51,240,1,23,205,0
13,43,352,9,51,288,0
91,57,50,1,36,151,0
36,92,430,5,60,203,1
52,17,491,6,64,238,0
68,19,187,8,35,188,0
41,14,185,3,39,39,0
42,57,411,7,61,213,0
37,35,430,9,29,67,0
64,95,203,1,71,86,0
69,32,211,5,79,267,1
79,71,68,3,67,259,0
71,22,377,7,42,43,1
89,18,292,8,52,290,0
43,29,178,1,44,27,0
96,66,225,6,69,88,1
97,33,458,6,89,210,0
65,42,329,7,74,99,1
22,29,480,4,87,67,0
65,69,133,2,23,141,1
27,57,425,0,47,155,0
63,73,271,3,48,121,0
86,39,374,2,67,195,0
52,82,465,1,32,206,0
48,26,194,5,62,254,0
70,23,494,6,28,91,0
51,28,155,9,59,78,0
90,80,374,6,65,41,0
88,68,60,7,77,129,0
27,76,215,1,75,170,1
32,53,245,9,31,5,0
63,41,280,5,44,295,0
39,20,196,5,35,75,0
67,11,408,9,70,112,0
77,99,287,0,72,90,0
76,77,450,1,71,185,0
80,26,62,8,86,29,0
27,90,268,7,43,155,0
16,49,306,3,33,269,0
49,96,51,5,41,207,0
79,55,259,1,50,55,1
95,97,414,4,77,224,0
74,13,274,1,88,61,0
77,47,243,4,38,86,0
58,72,245,6,72,168,0
61,38,449,6,21,273,0
38,28,309,8,72,187,0
30,38,106,2,86,184,0
99,44,162,3,66,288,1
87,79,262,8,72,90,0
18,32,328,7,76,115,0
56,55,293,6,44,162,0
85,53,429,7,54,49,0
51,57,166,8,48,42,0
60,61,435,3,36,24,0
65,17,136,4,68,101,0
60,64,459,8,75,63,0
79,75,430,6,22,228,1
29,86,416,3,41,193,1
97,49,312,5,33,63,0
36,94,349,0,22,12,0
47,40,466,0,57,106,0
81,57,162,8,40,25,0
74,70,497,7,70,220,0
63,61,213,0,43,235,0
33,47,53,1,64,240,1
56,45,167,3,88,155,0
80,96,72,0,63,72,0
92,64,458,1,66,50,0
95,94,282,4,76,226,0
72,22,139,7,38,244,0
66,46,304,5,53,160,1
64,56,141,5,22,99,0
69,99,204,3,58,101,0
71,80,356,1,79,87,0
39,31,164,2,29,249,0
31,48,256,5,59,67,1
84,96,130,5,21,14,0
93,67,152,4,64,93,0
38,39,129,5,46,169,0
50,27,456,5,72,290,0
51,27,152,0,28,219,0
74,83,289,5,20,76,0
40,48,314,4,52,212,0
39,35,82,7,57,143,1
27,80,84,8,76,250,0
26,16,298,5,52,133,1
47,78,99,9,67,104,0
23,74,329,3,22,15,0
96,55,291,2,51,180,0
98,27,201,9,40,154,0
88,22,196,0,87,79,0
65,34,88,6,36,103,0
31,17,238,4,61,269,0
76,83,74,3,87,247,1
65,41,293,8,31,87,0
28,26,272,6,64,297,0
66,88,279,9,55,74,0
53,88,202,7,70,232,0
44,57,460,3,26,176,1
10,72,337,9,52,135,0
61,49,444,9,67,14,0
94,93,157,7,85,60,0
79,24,82,3,52,37,0
46,15,452,0,46,248,1
74,72,412,7,66,230,0
60,17,160,0,85,232,0
10,41,170,2,62,249,0
30,54,65,6,38,107,0
62,61,276,2,87,201,0
25,88,60,7,29,213,1
70,91,252,4,41,196,1
63,22,251,2,85,131,0
49,33,147,4,21,14,0
35,49,165,4,37,70,0
89,23,488,7,38,162,1
74,84,330,8,49,260,1
83,79,398,5,25,39,0
73,71,281,9,46,171,0
52,98,160,2,34,26,1
26,70,401,1,50,71,0
68,10,467,2,63,202,0
32,98,61,8,29,104,0
16,75,70,6,40,199,0
53,41,176,8,66,104,0
62,22,334,5,74,79,0
80,42,484,7,55,21,0
88,41,170,9,77,151,0
43,65,173,8,38,254,1
55,33,456,2,83,259,0
77,13,82,6,29,192,0
87,97,441,8,68,244,0
87,32,219,1,73,180,0
25,38,126,6,80,36,0
80,30,346,4,78,126,0
28,39,379,7,21,32,0
11,99,112,3,27,193,0
19,29,319,0,38,144,0
59,25,265,9,87,275,1
90,76,239,7,33,289,0
21,58,124,5,41,273,0
79,67,223,7,36,298,0
31,53,116,2,82,190,1
41,34,142,7,45,114,0
93,32,102,7,55,259,0
10,68,485,0,64,39,0
63,10,143,3,49,226,0
67,24,162,6,40,114,0
79,90,278,0,39,265,0
92,90,299,2,61,6,1
27,61,440,2,75,238,0
15,67,258,5,31,290,0
54,50,231,4,27,103,0
32,53,316,6,82,123,0
32,13,330,2,75,14,0
35,86,492,0,26,77,0
86,77,499,2,81,213,0
16,16,204,7,80,128,0
88,55,132,4,29,42,0
53,18,235,2,69,98,0
36,96,398,7,39,237,0
35,42,188,5,47,167,0
88,42,104,2,33,144,0
45,93,68,4,27,246,0
64,13,397,0,26,174,1
73,74,472,5,24,102,0
66,43,395,8,20,71,0
78,94,316,6,29,293,0
70,97,191,7,77,108,0
11,88,365,5,84,145,0
64,73,213,4,79,207,0
89,34,301,5,39,294,1
96,64,281,6,77,141,0
47,18,346,8,62,267,0
89,26,435,7,48,110,0
87,30,490,4,21,134,0
38,69,412,6,45,265,0
35,22,109,7,78,117,0
44,12,453,0,20,120,0
88,77,71,7,50,142,0
76,13,433,6,57,165,0
96,16,175,1,41,112,0
38,35,152,1,85,252,0
43,84,437,5,66,138,1
50,33,489,2,20,18,0
50,19,270,0,69,82,0
32,22,159,7,55,275,0
80,53,107,6,64,229,1
12,48,114,3,55,125,0
67,28,107,0,53,227,0
41,60,207,1,28,213,1
40,28,125,8,23,244,0
91,85,68,3,82,25,1
52,61,433,2,23,289,0
16,95,239,7,24,97,0
10,56,299,3,29,259,0
70,39,409,6,63,166,1
23,55,412,4,59,256,0
61,85,423,4,55,269,0
15,30,128,5,54,192,0
19,84,133,3,78,116,0
80,57,221,1,84,34,0
99,71,261,5,50,277,0
39,67,423,4,65,172,0
30,27,494,2,68,100,0
69,68,198,3,25,139,0
90,57,59,2,89,42,1
83,72,79,2,38,292,0
72,21,329,3,61,73,0
51,96,481,1,49,238,0
60,43,104,3,45,71,0
73,70,409,9,22,60,0
85,96,176,1,52,280,0
65,62,229,9,69,196,0
89,34,281,7,50,124,0
50,71,430,9,87,15,0
41,13,471,4,29,150,0
24,22,142,6,41,18,0
71,51,57,3,82,38,0
36,58,462,9,73,208,0
37,87,296,5,70,90,0
90,65,443,9,23,158,1
73,56,380,3,56,174,0
68,17,245,5,82,171,0
67,64,482,0,70,189,1
11,97,491,5,27,117,0
45,27,212,5,20,148,1
80,44,483,1,27,215,0
22,98,89,9,74,195,0
24,90,303,9,28,290,0
98,41,445,8,70,186,1
96,33,134,5,35,159,0
69,16,321,6,72,196,0
31,22,127,1,78,85,0
72,78,262,1,64,53,0
99,99,353,1,56,59,1
84,51,304,9,85,71,0
83,40,140,8,83,119,0
34,83,434,2,55,116,1
57,35,242,3,69,163,0
52,95,302,0,72,111,0
47,85,327,0,76,30,0
50,41,192,3,38,114,0
54,61,293,1,45,70,0
97,29,261,7,87,209,0
49,49,244,3,62,105,0
26,68,319,2,77,210,0
97,86,378,2,78,5,0
66,23,68,5,65,228,0
11,53,89,5,87,74,0
71,95,147,5,59,154,0
97,91,53,5,32,219,1
18,57,82,7,28,146,0
77,52,348,7,85,18,0
90,25,214,8,72,203,0
26,44,499,0,23,23,0
59,62,76,9,33,154,0
49,43,222,7,27,266,0
67,12,386,4,81,78,0
84,77,162,2,64,270,0
94,14,483,9,86,297,1
30,19,422,2,81,149,0
27,61,429,5,89,137,0
64,38,144,7,55,152,0
38,40,368,9,20,83,0
33,75,282,1,79,219,0
83,85,183,8,32,37,0
26,78,173,4,31,198,0
27,46,421,4,36,182,0
51,36,400,0,66,292,0
93,96,372,5,72,205,0
54,42,402,4,86,7,0
91,77,165,6,29,57,0
26,68,492,6,65,262,0
82,73,62,3,23,125,0
23,94,454,4,76,154,0
58,97,369,9,57,157,0
38,53,214,7,31,221,0
13,97,257,1,50,139,0
91,58,134,0,21,260,0
29,62,297,5,20,66,0
56,83,481,3,44,291,0
18,58,105,9,24,67,0
86,75,221,2,67,297,1
88,72,190,6,33,72,0
36,34,181,7,71,229,0
24,13,250,3,40,141,0
28,60,417,9,44,50,0
99,20,338,5,86,99,0
61,26,470,1,69,294,1
35,75,358,7,52,251,0
98,79,406,5,36,296,1
35,82,457,8,89,218,0
35,78,394,5,53,260,0
55,93,228,5,45,52,1
58,38,474,1,61,97,0
91,94,78,4,50,10,0
62,82,492,8,70,197,0
12,81,473,0,55,107,0
75,29,356,3,32,78,0
51,36,355,9,32,78,1
28,17,416,9,51,117,1
26,94,85,2,24,156,1
42,70,158,0,31,267,0
85,37,365,0,78,90,0
58,96,195,0,60,62,0
65,79,325,0,56,153,0
72,12,438,1,87,218,0
12,78,195,4,67,285,0
58,82,429,1,62,99,0
64,16,217,3,60,212,0
35,69,306,8,75,147,0
81,13,324,2,88,87,1
61,14,136,1,30,56,0
16,20,203,3,28,21,0
55,24,334,8,47,222,0
55,73,364,3,41,232,0
25,22,368,4,25,296,0
33,16,147,3,45,205,0
70,15,260,7,35,86,1
63,65,495,3,33,132,0
71,73,97,1,54,84,0
10,59,367,3,61,193,0
58,39,323,1,72,160,0
34,31,243,8,41,164,0
19,34,301,7,72,246,0
89,37,332,8,85,86,0
25,93,311,3,32,48,0
67,48,492,0,30,166,0
81,76,311,2,31,225,0
38,14,80,6,72,153,0
15,74,154,0,28,128,0
25,24,399,7,36,5,0
29,99,361,8,80,187,0
89,76,487,7,29,212,0
80,49,218,4,57,101,0
87,78,285,8,58,25,0
52,86,323,3,49,227,1
35,52,392,8,53,52,0
99,10,279,0,52,36,0
87,31,72,2,51,292,0
80,71,213,3,31,134,0
42,88,330,9,84,282,0
35,35,56,0,29,249,0
54,27,259,5,38,56,1
93,57,302,3,42,213,0
72,18,453,3,76,234,0
76,10,182,0,78,190,0
61,18,323,4,73,166,0
77,32,155,8,21,203,0
35,54,281,5,67,283,0
84,11,82,7,25,37,0
11,23,128,3,62,23,0
23,47,84,8,36,125,0
39,49,159,6,55,73,1
58,72,370,6,43,297,0
21,91,112,7,80,219,0
99,25,377,1,48,127,0
53,84,346,5,77,284,1
42,15,227,6,85,58,0
22,12,433,2,72,25,0
87,23,413,7,89,101,0
97,75,281,0,28,142,0
35,84,153,0,61,46,1
30,95,463,9,58,250,0
37,76,343,2,88,32,0
57,40,84,5,59,62,0
49,42,243,6,78,131,0
75,97,223,1,63,267,0
82,10,441,5,84,148,1
96,53,151,4,30,97,0
88,24,373,5,24,39,0
86,46,342,0,68,96,0
32,36,134,9,70,267,0
90,57,446,6,55,18,0
57,36,250,7,35,206,1
11,21,222,6,26,282,0
93,76,78,8,63,148,0
29,39,346,0,45,249,0
68,96,105,9,55,16,0
55,75,65,8,72,75,0
12,16,189,2,63,188,1
64,43,115,1,31,108,0
21,41,495,5,87,15,0
49,48,196,4,42,212,0
75,52,207,3,49,229,0
87,52,449,3,82,277,0
25,87,446,7,22,58,0
92,12,118,9,53,177,0
43,55,72,2,68,251,0
53,41,239,0,63,157,0
15,52,297,4,60,110,0
86,90,464,7,67,163,0
73,12,358,2,27,110,0
31,83,425,1,26,197,1
27,72,194,0,56,299,0
21,49,433,3,74,280,0
61,27,354,1,69,77,0
60,76,226,7,40,47,0
80,71,244,9,53,198,1
57,19,459,8,68,133,0
28,61,62,9,46,112,0
15,82,413,0,27,107,0
93,55,215,1,53,137,0
36,64,199,5,37,254,0
62,55,390,9,70,274,0
57,84,462,6,31,107,0
16,69,94,1,70,242,0
68,35,223,7,82,112,0
78,36,216,9,59,141,0
20,47,246,8,41,293,0
24,31,255,7,27,29,0
73,35,131,8,47,122,0
12,95,117,5,69,234,0
78,78,146,6,66,260,1
32,44,216,5,75,13,1
62,75,453,6,51,123,1
46,82,126,2,30,123,0
18,60,286,3,40,95,0
24,27,245,8,45,176,0
12,52,340,2,33,215,0
79,21,185,1,33,120,1
26,12,357,6,22,292,0
35,91,345,5,76,26,0
30,16,426,2,26,59,0
81,15,418,5,58,112,0
30,91,416,6,76,81,0
20,54,85,5,84,65,0
47,95,439,0,44,126,0
81,48,297,0,50,96,0
97,60,303,8,29,226,0
44,18,263,5,28,134,0
23,32,301,1,27,252,0
23,21,119,0,38,125,0
19,97,283,1,49,205,0
21,71,378,7,28,165,0
47,82,65,4,66,254,0
43,86,223,6,65,222,0
50,49,236,6,20,67,0
19,63,343,1,22,221,0
26,90,274,3,53,68,0
26,16,323,1,44,216,1
76,26,61,6,49,124,0
71,59,359,4,20,73,0
10,33,268,0,37,128,1
21,11,480,1,52,149,0
13,92,50,5,28,133,0
51,42,448,3,26,17,0
22,30,160,6,49,278,0
94,83,326,1,32,72,1
95,62,178,1,32,274,0
13,55,142,5,61,137,0
91,54,445,7,82,66,0
78,18,429,0,88,165,0
28,15,461,4,55,30,0
11,60,88,0,54,251,0
21,44,470,5,65,193,0
90,91,365,6,64,290,0
83,62,208,5,75,224,0
15,28,235,8,24,253,0
17,78,402,2,63,95,0
60,34,305,7,47,40,0
20,20,288,2,61,11,0
